toi,a,g,s,h,ppg,ppa,PIM,fow,fot,TA,GA,SHG,SHA,blocked,pminus,ETOI,STOI,PPTOI,season,type,date_time_GMT,away_goals,home_goals,venue,pts,pp pts,c_w_pts,c_wo_pts,pts y/n,total games,total pts,ppg,games l_21,games l_7,pts l_7,pts l_3,pp pts l_7,pp pts l_3,pts y/n l_7,pts y/n l_3,ppg l_7,ppg l_3
1028,1,1,3,3,1,0,0,0,0,1,2,0,0,0,1,882,0,146,20142015,R,2015-01-04T20:00:00Z,3,4,Verizon Center,2,1,2,0,1,38,34,0.864864865,8,2,6,4,2,1,4,2,0.857142857,1.333333333
1171,0,1,3,1,0,0,0,0,0,2,0,0,0,1,1,987,13,171,20142015,R,2015-01-08T00:00:00Z,6,2,Air Canada Centre,1,0,3,0,1,39,35,0.894736842,8,1,8,6,3,2,5,3,1.142857143,2
1266,0,1,4,1,1,0,0,0,0,1,1,0,0,0,0,1011,0,255,20142015,R,2015-01-09T00:00:00Z,2,3,Wells Fargo Center,1,1,4,0,1,40,36,0.897435897,8,2,8,5,3,2,5,3,1.142857143,1.666666667
1137,0,0,3,3,0,0,0,0,0,1,0,0,0,0,0,962,0,175,20142015,R,2015-01-11T00:00:00Z,1,3,Verizon Center,0,0,5,0,0,41,36,0.9,8,2,9,4,4,2,6,3,1.285714286,1.333333333
1117,0,1,3,1,1,0,0,0,0,0,1,0,0,0,0,860,0,257,20142015,R,2015-01-13T00:00:00Z,1,2,Verizon Center,1,1,0,1,1,42,37,0.87804878,8,3,8,2,3,1,5,2,1.142857143,0.666666667
1125,0,0,5,2,0,0,0,1,1,0,1,0,0,0,0,966,0,159,20142015,R,2015-01-15T01:00:00Z,0,1,Verizon Center,0,0,1,0,0,43,37,0.880952381,8,3,9,2,4,2,6,2,1.285714286,0.666666667
1238,0,2,9,1,1,0,0,0,0,1,0,0,0,2,1,1088,0,150,20142015,R,2015-01-17T01:00:00Z,3,4,Bridgestone Arena,2,1,0,1,1,44,39,0.860465116,9,3,7,1,4,1,5,1,1,0.333333333
1193,1,1,2,4,0,0,0,0,0,1,0,0,0,0,1,997,0,196,20142015,R,2015-01-18T01:00:00Z,4,5,American Airlines Center,2,0,1,0,1,45,41,0.886363636,9,3,7,3,4,2,5,2,1,1
1124,0,2,4,1,1,0,0,0,0,0,0,0,0,0,0,965,0,159,20142015,R,2015-01-21T00:00:00Z,5,4,Verizon Center,2,1,2,0,1,46,43,0.911111111,9,3,7,4,3,1,5,2,1,1.333333333
1312,0,0,6,1,0,0,0,0,0,0,2,0,0,1,-1,984,15,313,20142015,R,2015-01-28T00:00:00Z,3,4,Nationwide Arena,0,0,3,0,0,47,43,0.934782609,8,0,8,6,4,2,5,3,1.142857143,2
1023,0,2,5,1,1,0,4,0,0,2,0,0,0,0,1,818,0,205,20142015,R,2015-01-29T01:00:00Z,0,4,Verizon Center,2,1,0,1,1,48,45,0.914893617,8,1,7,4,3,1,4,2,1,1.333333333
1518,0,0,8,5,0,0,2,0,1,0,0,0,0,0,-1,1041,0,477,20142015,R,2015-01-31T18:00:00Z,0,1,Centre Bell,0,0,1,0,0,49,45,0.9375,8,2,9,4,4,2,5,2,1.285714286,1.333333333
1376,1,2,10,4,1,0,2,0,0,0,0,0,0,0,0,978,0,398,20142015,R,2015-02-01T18:00:00Z,4,3,Verizon Center,3,1,0,1,1,50,48,0.918367347,8,3,8,2,3,1,4,1,1.142857143,0.666666667
1156,1,0,3,3,0,0,0,0,0,0,0,0,0,0,1,935,0,221,20142015,R,2015-02-04T00:00:00Z,0,4,Verizon Center,1,0,1,0,1,51,49,0.96,8,3,11,5,4,2,5,2,1.571428571,1.666666667
1098,0,1,3,4,0,0,4,0,0,0,1,0,0,0,1,1051,0,47,20142015,R,2015-02-06T00:30:00Z,2,1,Canadian Tire Centre,1,0,2,0,1,52,50,0.960784314,8,3,10,4,3,1,5,2,1.428571429,1.333333333
1176,0,0,3,4,0,0,2,0,0,0,2,0,0,0,-1,1085,2,89,20142015,R,2015-02-07T00:00:00Z,2,3,Verizon Center,0,0,3,0,0,53,50,0.961538462,8,3,9,5,3,1,5,3,1.285714286,1.666666667
1334,0,1,3,2,1,0,0,0,0,1,2,0,0,0,-1,777,9,548,20142015,R,2015-02-08T20:00:00Z,3,1,Verizon Center,1,1,0,1,1,54,51,0.943396226,8,3,7,2,2,0,4,2,1,0.666666667
1274,1,0,6,3,0,1,0,0,0,1,2,0,0,1,-1,1083,0,191,20142015,R,2015-02-12T03:30:00Z,5,4,SAP Center at San Jose,1,1,1,0,1,55,52,0.944444444,8,3,8,2,3,1,5,2,1.142857143,0.666666667
1281,0,1,5,4,0,0,0,0,0,0,1,0,0,0,-1,1156,1,124,20142015,R,2015-02-15T03:00:00Z,1,3,STAPLES Center,1,0,2,0,1,56,53,0.945454545,9,1,7,2,3,2,5,2,1,0.666666667
970,2,2,7,3,1,0,0,0,0,1,3,0,0,0,2,654,0,316,20142015,R,2015-02-16T01:00:00Z,5,3,Honda Center,4,1,3,0,1,57,57,0.946428571,10,2,8,3,3,2,6,3,1.142857143,1
1221,1,1,7,1,1,1,0,0,0,0,0,0,0,1,0,801,0,420,20142015,R,2015-02-18T00:00:00Z,3,1,CONSOL Energy Center,2,2,4,0,1,58,59,1,10,3,9,6,3,2,6,3,1.285714286,2
1198,1,1,6,0,0,1,0,0,0,1,1,0,0,1,1,719,0,479,20142015,R,2015-02-20T00:00:00Z,1,5,Verizon Center,2,1,5,0,1,59,61,1.017241379,10,3,10,7,5,3,6,3,1.428571429,2.333333333
1235,0,0,3,3,0,0,0,0,0,0,1,0,0,1,1,1144,0,91,20142015,R,2015-02-21T17:30:00Z,2,3,Verizon Center,0,0,6,0,0,60,61,1.033898305,10,4,11,8,6,4,6,3,1.571428571,2.666666667
1426,0,0,5,2,0,0,0,0,0,1,0,0,0,0,-1,980,0,446,20142015,R,2015-02-22T17:30:00Z,2,3,Wells Fargo Center,0,0,0,1,0,61,61,1.016666667,10,4,11,4,6,3,6,2,1.571428571,1.333333333
1415,0,1,5,8,1,0,0,0,0,2,1,0,0,0,-1,900,0,515,20142015,R,2015-02-26T01:00:00Z,4,3,Verizon Center,1,1,0,2,1,62,62,1,10,3,10,2,5,1,5,1,1.428571429,0.666666667
1259,0,0,2,1,0,0,0,0,0,1,3,0,0,1,-2,1146,0,113,20142015,R,2015-02-28T00:00:00Z,0,3,PNC Arena,0,0,1,0,0,63,62,1,9,2,10,1,5,1,5,1,1.428571429,0.333333333
1081,1,2,6,2,0,1,0,0,0,3,1,0,0,1,2,870,4,207,20142015,R,2015-03-02T00:00:00Z,0,4,Verizon Center,3,1,0,1,1,64,65,0.984126984,9,2,9,1,5,1,4,1,1.285714286,0.333333333
1258,0,2,8,1,1,0,0,0,0,0,0,0,0,0,1,1070,0,188,20142015,R,2015-03-04T00:00:00Z,5,3,Nationwide Arena,2,1,1,0,1,65,67,1.015625,10,3,8,4,5,2,4,2,1.142857143,1.333333333
1109,1,1,8,2,1,0,0,0,0,0,0,0,0,0,0,905,0,204,20142015,R,2015-03-08T00:00:00Z,1,6,Verizon Center,2,1,2,0,1,66,69,1.030769231,9,2,8,5,4,2,4,2,1.142857143,1.666666667
1206,0,1,4,4,1,0,2,0,0,1,1,0,0,1,-2,943,0,263,20142015,R,2015-03-12T00:00:00Z,3,1,Verizon Center,1,1,3,0,1,67,70,1.045454545,8,1,8,7,4,3,4,3,1.142857143,2.333333333
1332,1,0,3,6,0,0,0,0,0,0,1,0,0,0,1,1008,0,324,20142015,R,2015-03-13T23:00:00Z,4,2,Verizon Center,1,0,4,0,1,68,71,1.044776119,8,2,9,5,5,3,5,3,1.285714286,1.666666667
1055,0,0,4,3,0,0,0,0,0,1,1,0,0,1,1,1039,0,16,20142015,R,2015-03-15T23:30:00Z,0,2,Verizon Center,0,0,5,0,0,69,71,1.044117647,7,2,10,4,5,2,6,3,1.428571429,1.333333333
1350,0,0,9,3,0,0,4,0,0,0,0,0,0,0,0,1138,0,212,20142015,R,2015-03-16T23:00:00Z,4,3,First Niagara Center,0,0,0,1,0,70,71,1.028985507,8,3,9,2,4,1,5,2,1.285714286,0.666666667
1243,0,2,6,2,0,0,0,0,0,1,1,0,0,0,2,822,0,421,20142015,R,2015-03-20T00:00:00Z,3,2,Xcel Energy Center,2,0,0,2,1,71,73,1.014285714,8,2,9,1,4,0,5,1,1.285714286,0.333333333
1258,0,0,2,1,0,0,0,0,0,1,0,0,0,0,-3,1014,0,244,20142015,R,2015-03-21T23:00:00Z,0,3,MTS Centre,0,0,1,0,0,72,73,1.028169014,8,3,8,2,3,0,5,1,1.142857143,0.666666667
1257,0,0,4,3,0,0,0,0,0,1,1,0,0,0,-1,1206,0,51,20142015,R,2015-03-26T23:00:00Z,2,3,Verizon Center,0,0,0,1,0,73,73,1.013888889,7,2,6,2,2,0,4,1,0.857142857,0.666666667
1344,0,0,6,6,0,0,2,0,0,0,1,0,0,1,-1,1200,0,144,20142015,R,2015-03-28T16:30:00Z,4,3,Verizon Center,0,0,0,2,0,74,73,1,8,1,4,2,1,0,3,1,0.571428571,0.666666667
989,0,2,4,0,1,0,2,0,0,0,0,0,0,0,0,729,0,260,20142015,R,2015-03-29T19:00:00Z,5,2,Madison Square Garden,2,1,0,3,1,75,75,0.986486486,8,2,3,0,0,0,2,0,0.428571429,0
913,1,1,4,2,0,0,0,0,0,0,0,0,0,0,2,913,0,0,20142015,R,2015-03-31T23:00:00Z,2,4,Verizon Center,2,0,1,0,1,76,77,1,9,3,4,2,1,1,2,1,0.571428571,0.666666667
1379,0,2,4,5,2,0,0,0,0,0,1,0,0,1,0,1137,0,242,20142015,R,2015-04-02T23:30:00Z,5,4,Centre Bell,2,2,2,0,1,77,79,1.013157895,9,3,6,4,1,1,3,2,0.857142857,1.333333333
1335,0,0,5,5,0,0,0,0,0,0,1,0,0,0,-1,1266,0,69,20142015,R,2015-04-04T23:00:00Z,3,4,Canadian Tire Centre,0,0,3,0,0,78,79,1.025974026,9,3,8,6,3,3,4,3,1.142857143,2
1183,1,0,6,0,0,0,2,0,0,0,0,0,0,0,1,919,0,264,20142015,R,2015-04-05T21:00:00Z,2,1,Joe Louis Arena,1,0,0,1,1,79,80,1.012820513,9,3,6,4,3,2,3,2,0.857142857,1.333333333
1026,0,0,4,4,0,0,0,0,0,0,1,0,0,0,0,830,0,196,20142015,R,2015-04-09T00:00:00Z,0,3,Verizon Center,0,0,1,0,0,80,80,1.012658228,9,2,7,3,3,2,4,2,1,1
1219,0,1,2,9,1,0,2,0,0,0,0,0,0,0,-1,1159,5,55,20142015,R,2015-04-11T16:30:00Z,4,2,Verizon Center,1,1,0,1,1,81,81,1,8,2,7,1,3,0,4,1,1,0.333333333
1233,0,0,8,5,0,0,0,0,0,0,1,0,0,0,-2,1094,0,139,20142015,P,2015-04-15T23:00:00Z,4,1,Verizon Center                                                  ,0,0,1,0,0,82,81,1,9,2,8,2,4,1,5,2,1.142857143,0.666666667
1114,0,1,4,8,0,0,0,0,0,0,1,0,0,0,1,1060,0,54,20142015,P,2015-04-17T23:00:00Z,3,4,Verizon Center,1,0,0,1,1,83,82,0.987804878,9,2,6,1,3,1,4,1,0.857142857,0.333333333
1367,0,0,3,3,0,0,0,0,0,0,2,0,0,0,0,1071,0,296,20142015,P,2015-04-19T16:00:00Z,1,2,Nassau Coliseum,0,0,1,0,0,84,82,0.987951807,8,2,5,2,3,1,4,2,0.714285714,0.666666667
1335,1,1,8,1,0,0,2,0,0,0,3,0,0,0,1,1239,0,96,20142015,P,2015-04-21T23:30:00Z,2,1,Nassau Coliseum,2,0,0,1,1,85,84,0.976190476,8,3,3,1,1,0,3,1,0.428571429,0.333333333
1103,0,0,1,2,0,0,0,0,0,1,0,0,0,0,-1,855,0,248,20142015,P,2015-04-23T23:00:00Z,1,5,Verizon Center,0,0,1,0,0,86,84,0.988235294,8,3,5,3,1,0,4,2,0.714285714,1
1161,1,0,3,5,0,1,2,0,0,0,2,0,0,1,-3,933,0,228,20142015,P,2015-04-25T19:00:00Z,1,3,Nassau Coliseum,1,1,0,1,1,87,85,0.976744186,8,3,4,2,1,0,3,1,0.571428571,0.666666667
1012,1,0,1,7,0,0,0,0,0,1,0,0,0,1,1,1012,0,0,20142015,P,2015-04-27T23:30:00Z,1,2,Verizon Center,1,0,1,0,1,88,86,0.977011494,8,3,5,3,2,1,4,2,0.714285714,1
1106,1,1,6,0,1,0,0,1,1,0,0,0,0,1,1,1016,0,90,20142015,P,2015-04-30T23:30:00Z,2,1,Madison Square Garden,2,1,2,0,1,89,88,0.977272727,8,2,5,2,1,1,4,2,0.714285714,0.666666667
1189,0,1,4,9,0,0,0,0,0,1,1,0,0,0,0,1071,0,118,20142015,P,2015-05-02T16:30:00Z,2,3,Madison Square Garden,1,0,3,0,1,90,89,0.988764045,8,2,7,4,2,2,5,3,1,1.333333333
1114,0,0,4,5,0,0,0,0,0,0,1,0,0,2,0,915,0,199,20142015,P,2015-05-04T23:30:00Z,0,1,Verizon Center,0,0,4,0,0,91,89,0.988888889,9,2,7,4,2,1,5,3,1,1.333333333
1084,0,0,5,3,0,0,0,0,0,0,0,0,0,1,-1,1014,0,70,20142015,P,2015-05-06T23:30:00Z,1,2,Verizon Center,0,0,0,1,0,92,89,0.978021978,9,3,7,3,2,1,5,2,1,1
1202,0,0,2,1,0,0,0,0,0,1,1,0,0,1,0,1048,0,154,20142015,P,2015-05-08T23:00:00Z,1,2,Madison Square Garden,0,0,0,2,0,93,89,0.967391304,9,3,5,1,2,0,4,1,0.714285714,0.333333333
1433,0,0,6,5,0,0,2,0,0,1,2,0,0,0,-1,1018,0,415,20142015,P,2015-05-10T23:00:00Z,4,3,Verizon Center,0,0,0,3,0,94,89,0.956989247,9,3,5,0,2,0,4,0,0.714285714,0
1307,0,1,6,3,0,0,0,0,0,0,0,0,0,0,1,1056,0,251,20142015,P,2015-05-13T23:30:00Z,1,2,Madison Square Garden,1,0,0,4,1,95,90,0.946808511,9,2,4,0,1,0,3,0,0.571428571,0
1262,1,1,4,1,0,1,0,0,0,1,0,0,0,0,1,911,0,351,20152016,R,2015-10-10T23:00:00Z,3,5,Verizon Center,2,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0
1209,0,1,6,3,0,0,2,0,0,0,1,0,0,0,0,1072,0,137,20152016,R,2015-10-15T23:00:00Z,1,4,Verizon Center,1,0,1,0,1,2,3,2,1,1,2,2,1,1,1,1,0.285714286,0.666666667
1114,0,1,4,4,0,0,0,0,0,2,3,0,0,0,1,998,0,116,20152016,R,2015-10-17T23:00:00Z,1,4,Verizon Center,1,0,2,0,1,3,4,1.5,2,1,3,3,1,1,2,2,0.428571429,1
1055,1,1,7,1,0,0,0,0,0,0,2,0,0,0,1,821,8,226,20152016,R,2015-10-21T01:00:00Z,6,2,Scotiabank Saddledome,2,0,3,0,1,4,6,1.333333333,3,2,4,4,1,1,3,3,0.571428571,1.333333333
1153,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,924,0,229,20152016,R,2015-10-23T02:00:00Z,3,2,Rogers Arena,1,0,4,0,1,5,7,1.5,4,2,6,4,1,0,4,3,0.857142857,1.333333333
1173,2,0,4,2,0,0,0,0,0,0,0,0,0,0,2,884,0,289,20152016,R,2015-10-24T01:00:00Z,7,4,Rexall Place,2,0,5,0,1,6,9,1.4,5,2,7,4,1,0,5,3,1,1.333333333
1347,0,0,5,4,0,0,0,0,0,1,1,0,0,0,-1,987,0,360,20152016,R,2015-10-29T00:00:00Z,3,1,Verizon Center,0,0,6,0,0,7,9,1.5,6,2,9,5,1,0,6,3,1.285714286,1.666666667
1252,1,0,2,2,0,0,0,0,0,0,2,0,0,0,1,1041,0,211,20152016,R,2015-10-30T23:00:00Z,1,2,Verizon Center,1,0,0,1,1,8,10,1.285714286,7,2,9,3,1,0,6,2,1.285714286,1
1266,2,0,2,3,0,0,0,0,0,0,0,0,0,0,1,1027,0,239,20152016,R,2015-10-31T23:00:00Z,2,1,BB&T Center,2,0,1,0,1,9,12,1.25,7,2,8,3,0,0,6,2,1.142857143,1
1213,0,1,8,8,0,0,0,0,0,1,0,0,0,0,0,993,0,220,20152016,R,2015-11-04T00:00:00Z,2,5,Madison Square Garden,1,0,2,0,1,10,13,1.333333333,8,3,9,3,0,0,6,2,1.285714286,1
1316,0,1,5,2,0,0,0,0,0,0,0,0,0,0,2,967,0,349,20152016,R,2015-11-06T00:00:00Z,1,4,Verizon Center,1,0,3,0,1,11,14,1.3,8,2,9,4,0,0,6,3,1.285714286,1.333333333
1415,1,1,8,1,1,0,0,0,0,0,1,0,0,0,0,928,0,487,20152016,R,2015-11-08T00:00:00Z,2,3,Verizon Center,2,1,4,0,1,12,16,1.272727273,8,2,8,4,0,0,6,3,1.142857143,1.333333333
1483,0,0,15,2,0,0,0,0,0,1,0,0,0,0,-1,1175,0,308,20152016,R,2015-11-11T00:30:00Z,0,1,Joe Louis Arena,0,0,5,0,0,13,16,1.333333333,8,2,9,4,1,1,6,3,1.285714286,1.333333333
1042,0,0,2,2,0,0,0,0,0,0,0,0,0,1,1,810,0,232,20152016,R,2015-11-13T00:00:00Z,5,2,Wells Fargo Center,0,0,0,1,0,14,16,1.230769231,8,2,7,3,1,1,5,2,1,1
1119,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,1001,0,118,20152016,R,2015-11-14T00:00:00Z,3,2,Verizon Center,0,0,0,2,0,15,16,1.142857143,8,3,7,2,1,1,5,1,1,0.666666667
1319,0,0,6,2,0,0,0,0,0,0,2,0,0,0,0,660,0,659,20152016,R,2015-11-19T01:00:00Z,2,1,Joe Louis Arena,0,0,0,3,0,16,16,1.066666667,8,2,6,0,1,0,4,0,0.857142857,0
971,0,1,4,5,0,0,0,0,0,0,1,0,0,0,2,971,0,0,20152016,R,2015-11-20T00:00:00Z,3,2,Verizon Center,1,0,0,4,1,17,17,1,8,2,4,0,1,0,3,0,0.571428571,0
1234,1,1,4,1,0,0,0,0,0,0,2,0,0,1,1,983,0,251,20152016,R,2015-11-22T00:00:00Z,3,7,Verizon Center,2,0,1,0,1,18,19,1,8,2,4,1,1,0,3,1,0.571428571,0.333333333
1228,0,0,5,7,0,0,0,0,0,0,0,0,0,0,0,1027,0,201,20152016,R,2015-11-24T00:00:00Z,0,1,Verizon Center,0,0,2,0,0,19,19,1.055555556,9,3,5,3,1,0,3,2,0.714285714,1
1322,0,1,8,5,1,0,2,0,0,0,1,0,0,1,0,1143,0,179,20152016,R,2015-11-26T00:00:00Z,3,5,Verizon Center,1,1,0,1,1,20,20,1,9,3,3,3,0,0,2,2,0.428571429,1
1380,0,1,6,5,1,0,2,0,0,0,2,0,0,0,0,956,0,424,20152016,R,2015-11-27T22:00:00Z,2,4,Verizon Center,1,1,1,0,1,21,21,1,9,3,4,3,1,1,3,2,0.571428571,1
1317,1,0,3,3,0,1,2,0,0,1,0,0,0,0,1,1123,0,194,20152016,R,2015-11-29T00:00:00Z,4,2,Air Canada Centre,1,1,2,0,1,22,22,1,9,3,5,2,2,2,4,2,0.714285714,0.666666667
1229,1,0,1,2,0,0,0,0,0,0,0,0,0,0,1,948,0,281,20152016,R,2015-12-04T00:30:00Z,3,2,Centre Bell,1,0,3,0,1,23,23,1,8,1,6,3,3,3,5,3,0.857142857,1
